property_type,sector,price,bedRoom,bathroom,agePossession,built_up_area,servant room,furnishing_type,luxury_category
1,sector 57,4.7,3.0,3.0,old,2160.0,1.0,0.0,0
0,sector 4,0.32,2.0,2.0,new,1056.0,0.0,1.0,0
0,sector 104,1.1,2.0,2.0,under construction,1148.0,0.0,0.0,1
0,manesar,0.48,2.0,2.0,old,993.0,0.0,0.0,1
0,sector 9a,0.88,3.0,3.0,old,1438.0,0.0,1.0,0
0,sector 85,1.2,2.0,2.0,new,1190.0,1.0,0.0,1
1,sector 9,0.35,2.0,2.0,old,360.0,0.0,0.0,0
0,sector 61,2.57,3.0,3.0,under construction,1630.0,0.0,0.0,0
1,sector 109,5.5,4.0,4.0,new,2430.0,1.0,0.0,1
0,sector 83,1.8,3.0,3.0,new,1719.0,0.0,0.0,1
0,sector 102,1.38,3.0,3.0,new,1315.0,1.0,1.0,1
0,sector 37d,1.5,3.0,3.0,new,1692.0,0.0,0.0,0
0,sector 82,1.0,2.0,2.0,new,1299.0,0.0,0.0,1
1,sector 50,7.5,3.0,3.0,old,2160.0,1.0,1.0,1
0,sector 84,0.36,2.0,2.0,new,531.0,0.0,2.0,1
1,sector 66,8.8,4.0,4.0,new,2115.0,1.0,0.0,1
0,sector 89,1.5,3.0,3.0,new,1923.0,1.0,0.0,1
0,sector 83,1.8,3.0,4.0,new,1551.0,1.0,1.0,2
0,sector 2,1.4,3.0,3.0,old,1611.0,0.0,0.0,1
1,sector 22,4.75,7.0,5.0,old,2367.0,0.0,1.0,0
0,sector 67,3.32,4.0,5.0,old,2385.0,1.0,1.0,2
0,sector 111,0.5,1.0,1.0,new,374.0,0.0,2.0,1
0,sector 85,1.08,2.0,2.0,new,1200.0,1.0,1.0,2
0,sohna road,0.87,3.0,2.0,new,1210.0,0.0,0.0,1
0,sector 107,0.3,2.0,2.0,new,544.0,0.0,0.0,1
0,sector 81,0.9,3.0,3.0,new,1780.0,0.0,0.0,0
0,sector 71,1.25,3.0,4.0,new,1577.0,1.0,1.0,2
0,sector 37d,1.65,3.0,3.0,new,1699.0,0.0,0.0,1
0,sector 48,1.8,3.0,4.0,old,1951.0,0.0,1.0,1
0,sohna road,0.95,2.0,2.0,under construction,1131.0,0.0,0.0,0
0,sector 66,1.32,2.0,2.0,new,1048.0,0.0,0.0,0
1,sector 2,6.0,5.0,6.0,old,2430.0,0.0,1.0,0
0,sector 77,2.25,3.0,3.0,new,1810.0,1.0,1.0,0
0,sector 102,2.4,3.0,4.0,new,2334.0,0.0,1.0,0
0,sector 90,1.42,4.0,4.0,old,2139.0,1.0,0.0,0
0,sector 56,2.45,4.0,4.0,new,2900.0,0.0,1.0,1
1,sector 8,0.45,1.0,1.0,old,556.0,0.0,0.0,0
0,sohna road,0.45,2.0,2.0,new,789.0,0.0,2.0,0
0,sector 83,1.4,3.0,3.0,new,1387.0,1.0,1.0,2
1,sector 25,9.0,10.0,10.0,old,3159.0,0.0,1.0,1
1,sector 12,1.5,5.0,5.0,old,1350.0,0.0,0.0,0
0,sector 107,0.4,2.0,2.0,new,577.0,0.0,1.0,1
0,sector 111,3.45,4.0,5.0,new,2670.0,1.0,0.0,1
0,sohna road,0.42,2.0,2.0,new,590.0,0.0,0.0,1
0,sector 109,1.5,3.0,3.0,new,1466.0,0.0,0.0,2
1,sector 38,4.0,6.0,6.0,old,1836.0,1.0,1.0,1
0,sector 102,1.49,3.0,3.0,new,1315.0,0.0,1.0,2
0,sector 85,1.38,3.0,4.0,new,1616.0,1.0,0.0,1
0,sector 65,2.35,3.0,3.0,new,1493.0,1.0,1.0,2
0,sector 108,2.6,3.0,3.0,new,1711.0,0.0,0.0,1
1,sector 6,0.4,4.0,2.0,old,1600.0,0.0,0.0,0
0,sector 33,1.15,2.0,2.0,under construction,103.0,0.0,0.0,0
0,sector 65,2.25,2.0,2.0,under construction,1592.0,0.0,0.0,0
0,sector 102,2.35,3.0,3.0,new,2351.0,1.0,1.0,2
1,sector 2,19.5,8.0,9.0,new,7200.0,1.0,0.0,1
0,sector 65,2.35,3.0,3.0,new,1650.0,1.0,0.0,2
1,sector 12,0.7,3.0,3.0,new,1160.0,0.0,0.0,0
1,sector 12,1.35,2.0,5.0,old,2052.0,0.0,0.0,0
0,sector 104,1.73,3.0,4.0,new,2072.0,1.0,0.0,2
0,sector 81,3.46,4.0,4.0,new,2599.0,1.0,2.0,2
0,sector 99a,0.3,2.0,1.0,new,511.0,0.0,0.0,1
0,sector 83,0.95,2.0,2.0,new,1300.0,0.0,1.0,1
0,sector 36,0.41,2.0,2.0,new,654.0,0.0,0.0,0
0,sector 102,1.35,3.0,4.0,new,1400.0,1.0,1.0,2
1,sector 47,4.6,2.0,6.0,old,1728.0,0.0,2.0,1
1,sector 57,3.3,4.0,3.0,old,1665.0,1.0,0.0,2
1,sector 7,3.0,7.0,7.0,old,2610.0,0.0,0.0,0
0,sector 49,4.21,5.0,6.0,new,3219.0,1.0,0.0,0
1,sector 5,3.75,5.0,5.0,old,3400.0,0.0,0.0,0
0,sector 113,1.65,3.0,2.0,new,1420.0,0.0,0.0,0
0,sector 92,0.5,2.0,2.0,new,905.0,0.0,0.0,1
0,sector 30,3.55,3.0,5.0,old,2367.0,1.0,1.0,1
0,sector 56,1.54,3.0,3.0,old,1920.0,1.0,1.0,1
0,sector 84,0.9,3.0,3.0,new,1652.0,0.0,0.0,1
0,sector 68,2.22,3.0,2.0,new,1403.0,0.0,0.0,0
0,sector 113,2.51,3.0,3.0,under construction,1696.0,0.0,0.0,0
0,sector 66,3.5,3.0,3.0,new,2200.0,0.0,0.0,1
1,sector 39,1.8,1.0,1.0,new,800.0,0.0,0.0,0
0,sector 79,1.35,2.0,2.0,new,1350.0,0.0,1.0,1
0,sector 33,1.7,3.0,3.0,new,1500.0,1.0,0.0,0
1,sector 12,1.7,3.0,3.0,old,200.0,0.0,0.0,0
0,sector 82,0.97,3.0,4.0,new,1620.0,1.0,0.0,1
0,sohna road,0.78,3.0,3.0,new,1344.0,0.0,0.0,2
1,sector 11,0.9,2.0,5.0,new,800.0,0.0,0.0,0
0,sector 84,0.35,2.0,2.0,new,531.0,0.0,0.0,1
0,sector 15,1.6,3.0,3.0,old,1611.0,0.0,0.0,1
0,sector 53,5.6,3.0,3.0,under construction,2617.0,0.0,0.0,0
1,sector 49,2.5,3.0,3.0,old,1900.0,0.0,0.0,1
1,sector 4,0.92,1.0,4.0,old,603.0,0.0,0.0,0
0,sector 63a,3.15,3.0,3.0,under construction,2153.0,0.0,0.0,0
0,new,4.0,4.0,4.0,under construction,3889.0,1.0,1.0,1
0,sector 7,0.48,3.0,2.0,new,889.0,0.0,0.0,0
0,sector 65,1.75,3.0,3.0,new,1081.0,1.0,1.0,1
0,sector 65,2.25,3.0,3.0,new,1600.0,1.0,1.0,0
0,sector 102,1.1,2.0,2.0,new,915.0,0.0,0.0,0
1,sector 43,5.25,4.0,4.0,old,1935.0,1.0,1.0,1
0,sector 95,0.56,2.0,2.0,new,1234.0,0.0,1.0,1
0,sector 69,1.36,3.0,3.0,new,1428.0,0.0,1.0,0
0,sector 37d,2.08,4.0,4.0,new,2211.0,1.0,0.0,1
1,sector 109,5.85,4.0,5.0,new,2214.0,1.0,1.0,1
0,sector 7,0.54,2.0,2.0,new,1000.0,0.0,0.0,1
0,sector 102,1.26,2.0,2.0,new,1100.0,0.0,0.0,1
0,sector 69,1.36,3.0,3.0,new,1291.0,0.0,0.0,1
0,sector 37d,1.45,3.0,3.0,new,1639.0,0.0,0.0,1
0,sector 92,1.25,3.0,3.0,under construction,2278.0,1.0,0.0,0
0,sector 111,2.58,3.0,4.0,old,2200.0,1.0,0.0,1
0,sector 85,1.3,2.0,2.0,new,1406.0,0.0,0.0,1
0,sector 90,0.65,2.0,2.0,new,1225.0,0.0,1.0,0
0,sector 69,1.4,3.0,3.0,new,1428.0,0.0,0.0,1
0,sector 37c,0.7,2.0,3.0,under construction,1299.0,0.0,0.0,1
0,sector 2,1.01,2.0,2.0,old,1281.0,0.0,0.0,1
0,sector 106,0.97,2.0,2.0,new,1200.0,0.0,1.0,2
0,sector 65,2.35,3.0,3.0,new,1500.0,1.0,1.0,1
0,sector 111,3.65,4.0,5.0,old,2670.0,1.0,0.0,1
0,sector 103,1.57,3.0,3.0,new,1845.0,0.0,0.0,0
1,sector 47,4.3,3.0,4.0,old,1467.0,0.0,0.0,0
0,sector 84,1.02,4.0,4.0,new,1896.0,1.0,0.0,1
0,sector 62,6.5,4.0,4.0,old,3925.0,0.0,0.0,1
0,sector 50,3.25,3.0,4.0,old,2819.0,1.0,1.0,1
0,sector 108,1.55,3.0,3.0,new,1750.0,1.0,1.0,2
0,sector 82,0.81,2.0,2.0,new,1176.0,0.0,1.0,1
0,sector 33,3.25,4.0,4.0,old,4809.0,1.0,1.0,1
0,sector 89,1.0,2.0,2.0,new,1226.0,0.0,0.0,0
0,sector 113,3.35,3.0,4.0,new,2200.0,1.0,0.0,2
1,sector 33,10.0,5.0,6.0,new,4950.0,1.0,0.0,0
1,sector 104,0.62,3.0,3.0,old,900.0,0.0,2.0,0
1,sector 55,5.6,6.0,4.0,old,2700.0,1.0,1.0,0
0,sector 102,1.9,3.0,3.0,new,1700.0,0.0,0.0,2
1,sector 4,0.7,3.0,2.0,new,684.0,0.0,0.0,0
0,sector 66,2.99,3.0,3.0,new,2000.0,1.0,1.0,0
0,sector 79,0.8,2.0,2.0,new,1172.0,0.0,0.0,0
1,sector 14,5.0,3.0,3.0,old,2250.0,0.0,0.0,0
0,sector 36,0.42,2.0,2.0,new,590.0,0.0,0.0,0
0,sector 43,6.5,4.0,5.0,new,2661.0,1.0,0.0,0
1,sector 25,4.25,3.0,2.0,old,1350.0,0.0,0.0,0
0,sector 33,1.08,2.0,2.0,under construction,85.0,0.0,0.0,1
0,sector 104,2.25,3.0,4.0,new,2303.0,1.0,1.0,2
0,sector 48,9.3,4.0,4.0,old,3831.0,1.0,1.0,1
0,sector 106,1.15,3.0,4.0,new,1305.0,1.0,0.0,0
0,sector 105,0.45,3.0,2.0,new,1056.0,0.0,1.0,0
0,sector 99a,0.32,2.0,2.0,new,601.0,0.0,0.0,0
1,sector 41,9.0,8.0,5.0,old,3240.0,1.0,1.0,0
1,sector 109,8.75,5.0,5.0,new,3600.0,1.0,1.0,2
0,sector 81,2.3,3.0,4.0,new,2280.0,1.0,1.0,0
0,sector 49,2.65,3.0,4.0,old,2251.0,1.0,1.0,1
0,sector 37c,0.85,2.0,3.0,new,1442.0,0.0,0.0,0
0,sector 82a,2.25,3.0,3.0,new,2333.0,1.0,2.0,1
0,sector 102,1.9,3.0,4.0,new,1757.0,1.0,0.0,2
0,sector 83,1.1,3.0,3.0,new,1600.0,0.0,1.0,1
0,sector 74,2.45,3.0,3.0,new,1800.0,0.0,0.0,1
0,sector 2,1.18,2.0,2.0,old,1416.0,0.0,0.0,1
0,sector 65,2.4,3.0,3.0,new,1600.0,1.0,1.0,0
0,sector 70,1.3,3.0,3.0,under construction,1865.0,0.0,1.0,1
0,sohna road,1.35,3.0,3.0,new,2444.0,1.0,0.0,1
0,sector 112,3.75,3.0,3.0,new,2225.56,1.0,1.0,2
1,sector 28,3.5,2.0,6.0,new,1350.0,0.0,0.0,0
0,sohna road,0.28,2.0,2.0,new,500.0,0.0,1.0,0
1,sector 7,2.25,3.0,3.0,old,1440.0,0.0,1.0,0
0,sector 86,1.25,2.0,2.0,old,1339.0,0.0,0.0,0
0,sector 84,1.24,3.0,3.0,new,1650.0,0.0,1.0,2
0,sector 50,8.0,4.0,3.0,old,10000.0,1.0,0.0,0
1,sector 25,10.0,5.0,5.0,old,9500.0,1.0,2.0,0
0,sohna road,0.26,2.0,2.0,old,521.0,0.0,0.0,0
0,gwal pahari,1.28,3.0,3.0,new,1489.0,0.0,1.0,0
0,sector 85,1.14,2.0,2.0,new,1604.0,0.0,0.0,0
0,sector 92,0.6,2.0,2.0,under construction,1195.0,0.0,0.0,0
1,sector 12,3.71,3.0,3.0,old,1872.0,0.0,0.0,0
0,sector 83,1.4,4.0,4.0,new,2167.0,1.0,0.0,0
0,sector 37d,1.07,3.0,3.0,under construction,1450.0,0.0,0.0,1
0,sector 37c,1.22,3.0,4.0,new,1665.0,0.0,0.0,1
0,sector 70a,1.66,3.0,3.0,new,1900.0,1.0,0.0,1
0,sector 95,0.19,1.0,1.0,new,3569.0,0.0,0.0,0
0,sector 37d,0.68,2.0,2.0,new,644.0,0.0,0.0,1
1,sector 48,8.2,3.0,3.0,old,3240.0,1.0,2.0,2
0,sector 89,0.25,1.0,1.0,new,430.0,0.0,0.0,1
1,sector 28,11.25,9.0,9.0,old,3240.0,1.0,1.0,1
0,sector 69,1.3,3.0,3.0,new,1392.0,0.0,1.0,1
1,sector 26,6.75,3.0,3.0,old,2430.0,0.0,0.0,0
0,sector 108,2.08,4.0,4.0,new,2631.0,1.0,0.0,1
1,sector 27,4.25,5.0,5.0,new,1350.0,1.0,1.0,0
0,sector 111,2.65,3.0,4.0,new,2086.0,1.0,1.0,2
0,sector 109,2.0,4.0,4.0,new,2380.0,1.0,0.0,1
0,sector 61,1.85,2.0,2.0,new,1389.0,0.0,0.0,0
0,sector 104,1.85,3.0,4.0,new,2072.0,1.0,0.0,1
0,sector 37d,1.1,3.0,3.0,under construction,1561.0,0.0,0.0,1
1,sector 47,0.99,1.0,4.0,new,576.0,0.0,0.0,0
0,sector 103,1.05,2.0,2.0,new,1365.0,0.0,1.0,1
0,sector 92,1.12,4.0,4.0,new,2322.0,1.0,0.0,1
0,sector 69,1.7,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 90,0.8,2.0,3.0,new,1350.0,0.0,0.0,1
0,sector 109,1.35,3.0,2.0,new,1477.0,0.0,0.0,1
0,sector 92,1.6,3.0,4.0,new,1615.0,1.0,1.0,2
0,sector 113,1.45,2.0,2.0,new,1080.0,0.0,0.0,1
1,sector 3,0.9,3.0,3.0,old,112.0,0.0,0.0,0
1,sector 50,11.29,5.0,5.0,old,3240.0,0.0,0.0,0
0,sector 70,1.1,3.0,2.0,new,1350.0,0.0,0.0,0
0,sector 86,0.82,2.0,2.0,new,1300.0,0.0,0.0,0
0,sector 108,2.6,3.0,3.0,new,1711.0,0.0,0.0,0
0,sector 56,0.5,1.0,1.0,old,667.0,0.0,0.0,0
1,sector 26,17.0,5.0,6.0,old,4518.0,1.0,1.0,1
0,manesar,1.6,4.0,6.0,new,2611.0,1.0,0.0,0
0,sector 85,1.2,2.0,2.0,new,1380.0,0.0,0.0,1
0,sector 107,1.45,3.0,4.0,new,1900.0,1.0,0.0,1
0,sector 77,0.86,2.0,2.0,new,1214.0,0.0,1.0,1
1,sector 2,5.0,6.0,4.0,old,4000.0,0.0,0.0,0
0,sector 82,0.86,3.0,3.0,old,1234.0,0.0,1.0,1
0,sector 109,1.6,3.0,3.0,new,2303.0,1.0,0.0,1
0,sector 81,1.45,3.0,2.0,new,1352.0,0.0,0.0,0
0,sector 108,2.0,3.0,3.0,new,2116.0,1.0,0.0,1
0,sector 90,0.7,2.0,3.0,new,1502.0,0.0,1.0,0
0,sector 81,2.91,4.0,5.0,new,3017.0,1.0,1.0,1
0,sector 92,0.85,3.0,3.0,new,1801.0,0.0,0.0,1
0,sector 102,1.5,3.0,3.0,new,1315.0,0.0,1.0,2
1,sector 2,2.9,4.0,4.0,new,1557.0,0.0,1.0,0
0,sector 67,2.99,3.0,3.0,new,2200.0,1.0,1.0,0
0,sector 92,0.75,4.0,4.0,new,1734.0,0.0,0.0,1
0,sector 85,1.84,3.0,4.0,new,2026.0,0.0,0.0,2
0,sector 95,0.27,2.0,2.0,new,758.0,0.0,0.0,0
0,sector 79,1.2,3.0,3.0,new,1348.0,0.0,1.0,0
0,sector 90,0.86,3.0,4.0,new,1525.0,1.0,1.0,1
0,sector 57,1.5,3.0,2.0,old,273.0,0.0,0.0,1
0,sector 72,5.25,4.0,4.0,new,3000.0,1.0,1.0,2
0,sector 47,2.45,3.0,4.0,old,2544.0,0.0,1.0,0
0,sector 2,1.36,3.0,3.0,old,1611.0,0.0,0.0,1
0,sector 102,1.75,3.0,3.0,new,1465.0,1.0,0.0,0
1,sector 66,9.01,4.0,4.0,new,5574.7,1.0,0.0,1
0,sector 40,1.5,1.0,1.0,old,300.0,0.0,0.0,0
0,sector 107,0.51,3.0,2.0,new,717.0,0.0,0.0,0
1,sector 55,5.0,2.0,9.0,new,1125.0,0.0,1.0,0
0,sector 3 phase 2,0.55,2.0,2.0,new,778.0,0.0,1.0,1
0,sector 92,0.8,4.0,4.0,old,1893.0,0.0,0.0,1
1,sector 2,0.65,2.0,2.0,old,1125.0,0.0,0.0,0
0,sector 49,1.69,3.0,3.0,old,2178.0,0.0,0.0,1
1,sector 91,3.6,4.0,4.0,new,2430.0,0.0,1.0,0
0,sector 92,3.65,3.0,3.0,new,2395.0,0.0,1.0,2
0,sector 79,1.4,3.0,3.0,new,1656.0,0.0,1.0,1
0,sector 83,1.73,3.0,3.0,new,1600.0,1.0,1.0,2
0,sohna road,0.22,1.0,1.0,new,778.0,0.0,0.0,1
0,sector 77,1.55,4.0,4.0,new,1800.0,1.0,2.0,0
0,sector 83,0.95,3.0,3.0,old,1489.0,0.0,0.0,0
0,sector 108,4.1,4.0,5.0,new,2343.0,1.0,2.0,1
0,sector 56,2.05,4.0,4.0,old,2667.0,0.0,1.0,0
0,sector 52,1.55,4.0,4.0,old,2100.0,0.0,0.0,0
0,sector 48,1.42,3.0,3.0,old,1493.0,0.0,2.0,2
0,sector 79,0.83,2.0,2.0,new,1700.0,0.0,2.0,0
1,sector 70a,5.35,4.0,4.0,new,6000.0,1.0,1.0,2
0,sector 86,0.45,2.0,2.0,under construction,637.0,0.0,0.0,0
1,sector 81,0.75,3.0,2.0,under construction,1095.0,0.0,0.0,1
0,sector 69,1.55,3.0,3.0,new,1428.0,0.0,0.0,1
0,sector 103,0.8,2.0,2.0,new,1450.0,0.0,0.0,1
0,sector 69,1.92,4.0,5.0,new,2172.0,1.0,1.0,2
1,sector 26,4.0,4.0,4.0,old,1350.0,0.0,0.0,0
1,sector 105,0.6,3.0,3.0,old,450.0,0.0,0.0,0
0,sector 104,2.3,3.0,4.0,old,2217.0,1.0,0.0,1
0,sector 104,1.85,3.0,3.0,new,2072.0,1.0,0.0,2
0,sector 23,0.16,2.0,2.0,old,706.0,0.0,0.0,0
0,sector 85,1.06,2.0,2.0,new,1512.0,0.0,0.0,0
0,sector 113,1.35,2.0,2.0,new,1090.0,0.0,0.0,2
0,sector 81,2.3,3.0,4.0,new,1854.0,1.0,2.0,2
0,sohna road,1.14,3.0,3.0,new,1382.0,0.0,0.0,2
0,sector 99a,1.05,2.0,2.0,new,1390.0,0.0,0.0,0
0,sector 83,0.87,2.0,2.0,old,1127.0,0.0,0.0,0
0,sector 56,2.05,4.0,4.0,old,2600.0,0.0,1.0,1
0,sector 102,1.4,3.0,3.0,new,1315.0,1.0,0.0,1
0,sector 70,1.65,3.0,4.0,new,1586.0,1.0,2.0,2
1,sector 45,4.49,3.0,9.0,old,1836.0,0.0,1.0,1
0,sector 50,2.92,3.0,3.0,old,2600.0,1.0,1.0,2
0,sector 56,1.71,3.0,3.0,old,2251.0,1.0,1.0,1
1,sector 2,0.7,1.0,1.0,old,900.0,0.0,0.0,0
0,sector 33,1.2,2.0,2.0,new,1492.0,0.0,0.0,1
1,sector 9,3.2,3.0,3.0,old,2367.0,0.0,1.0,0
0,sector 69,1.7,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 36a,4.1,3.0,4.0,new,2820.0,0.0,2.0,0
1,sector 6,0.5,3.0,3.0,old,600.0,0.0,0.0,0
0,sector 45,2.25,4.0,4.0,old,3194.0,1.0,2.0,0
0,sector 113,1.83,2.0,2.0,new,1310.0,0.0,0.0,1
0,sector 92,0.85,3.0,3.0,new,1423.0,0.0,0.0,1
0,sector 2,1.51,3.0,4.0,old,1738.0,1.0,0.0,1
0,sohna road,0.95,2.0,2.0,new,1175.97,0.0,0.0,1
1,sector 72,3.1,5.0,5.0,new,3653.0,0.0,0.0,0
1,sector 23,5.65,7.0,7.0,old,5000.0,1.0,0.0,1
0,sector 111,0.7,2.0,2.0,new,773.0,0.0,0.0,1
0,sector 66,3.0,4.0,4.0,new,2700.0,1.0,1.0,2
0,sector 95,0.96,3.0,3.0,new,1720.0,0.0,0.0,0
0,sector 67,3.5,3.0,4.0,new,2490.0,1.0,1.0,1
0,sector 95,0.28,2.0,2.0,new,694.0,0.0,0.0,0
0,sector 106,1.15,3.0,4.0,new,1186.0,1.0,1.0,2
0,sector 76,1.2,3.0,3.0,new,1275.53,0.0,0.0,1
1,sector 67,1.85,3.0,3.0,old,278.0,0.0,0.0,0
0,sector 71,1.25,3.0,4.0,new,1577.0,1.0,2.0,1
0,sector 95,0.9,3.0,3.0,new,2000.0,0.0,0.0,1
0,sector 54,4.85,3.0,4.0,old,1607.0,1.0,2.0,2
0,sector 95,0.26,1.0,1.0,new,422.0,0.0,0.0,0
0,sector 99a,0.3,2.0,1.0,new,500.0,0.0,0.0,0
0,sector 72,4.0,4.0,5.0,new,2800.0,1.0,1.0,2
0,sector 12,1.15,3.0,4.0,old,2000.0,1.0,0.0,0
0,sector 71,0.39,1.0,1.0,new,294.0,0.0,0.0,0
1,sector 28,1.45,3.0,2.0,new,1800.0,0.0,0.0,0
1,sector 43,5.75,4.0,4.0,old,1935.0,1.0,0.0,0
0,sector 49,1.9,3.0,3.0,old,1600.0,0.0,1.0,0
0,sector 67a,0.53,2.0,2.0,new,657.0,0.0,1.0,0
1,sector 4,0.67,3.0,2.0,old,783.0,0.0,0.0,0
0,sector 90,1.27,4.0,5.0,new,2248.0,1.0,0.0,1
0,sector 63a,0.42,3.0,2.0,under construction,630.0,0.0,0.0,0
0,sector 95,0.29,2.0,2.0,new,507.0,0.0,0.0,1
0,sector 91,0.95,2.0,2.0,new,1186.0,0.0,0.0,1
0,sector 36a,0.37,1.0,1.0,new,319.0,0.0,1.0,1
1,sector 93,1.3,3.0,2.0,new,1152.0,0.0,0.0,1
1,sector 7,8.0,4.0,5.0,old,3600.0,1.0,0.0,0
0,sector 70a,2.5,3.0,4.0,new,2127.0,1.0,1.0,2
0,sector 86,0.44,2.0,2.0,new,668.0,0.0,1.0,1
0,sector 65,3.0,4.0,4.0,new,1975.0,1.0,0.0,1
0,sector 82,1.12,3.0,4.0,new,1500.0,1.0,0.0,2
1,sector 25,10.5,5.0,5.0,old,3618.0,1.0,0.0,0
0,sector 65,2.65,3.0,3.0,new,1650.0,1.0,0.0,0
0,sector 67a,1.85,4.0,4.0,new,2556.0,0.0,0.0,0
0,sector 3 phase 2,0.3,2.0,2.0,new,750.0,0.0,0.0,0
0,sector 86,0.64,2.0,2.0,new,1360.0,0.0,0.0,1
0,sector 86,1.5,3.0,3.0,new,1719.0,0.0,0.0,0
0,sector 70a,0.97,3.0,3.0,new,1339.0,0.0,0.0,1
0,sector 9a,1.25,4.0,3.0,old,2007.0,1.0,1.0,0
0,sector 65,5.4,3.0,4.0,old,2696.0,1.0,1.0,2
0,sector 83,0.6,2.0,2.0,new,990.0,0.0,1.0,2
0,sector 106,0.46,1.0,1.0,new,778.0,0.0,0.0,1
0,sector 69,1.6,3.0,3.0,new,1428.0,0.0,0.0,0
0,sector 92,0.56,3.0,1.0,old,1316.0,0.0,1.0,1
0,sector 92,1.1,4.0,4.0,new,2286.0,1.0,0.0,1
1,sector 22,4.7,6.0,6.0,old,2368.0,0.0,1.0,1
0,sector 70a,1.51,3.0,3.0,new,1788.0,1.0,0.0,0
0,sector 56,1.5,3.0,3.0,new,1900.0,1.0,1.0,1
1,sector 11,1.35,10.0,6.0,old,3500.0,0.0,0.0,0
1,sector 82a,3.85,5.0,6.0,new,5140.0,0.0,0.0,1
0,sector 82,1.12,3.0,3.0,new,1588.0,0.0,0.0,0
0,sohna road,0.21,1.0,1.0,new,500.0,0.0,0.0,0
0,sector 49,0.87,1.0,1.0,new,500.0,0.0,0.0,0
0,sector 86,1.58,3.0,3.0,new,1750.0,0.0,1.0,2
0,sector 79,1.3,2.0,2.0,new,1423.0,0.0,0.0,0
0,sector 90,1.24,3.0,3.0,new,1600.0,0.0,0.0,1
0,sector 79,1.85,3.0,4.0,new,1643.0,1.0,0.0,0
1,sector 40,2.1,3.0,3.0,old,900.0,0.0,1.0,0
1,sector 70a,1.04,3.0,3.0,new,1611.0,0.0,1.0,1
1,sector 105,9.9,2.0,2.0,old,2000.0,0.0,0.0,0
0,sector 50,2.35,3.0,3.0,old,2000.0,0.0,1.0,1
0,sector 88a,1.4,3.0,3.0,new,1674.0,0.0,1.0,0
1,sector 8,1.6,4.0,6.0,new,558.0,0.0,0.0,0
0,sector 83,1.75,3.0,3.0,new,1549.0,1.0,1.0,1
0,sector 51,0.3,1.0,1.0,old,459.0,0.0,0.0,0
0,sector 103,1.34,3.0,3.0,new,1560.0,0.0,0.0,1
0,sector 88b,0.92,2.0,2.0,new,1350.0,0.0,0.0,0
1,sector 26,18.9,6.0,8.0,new,4518.0,1.0,1.0,1
0,sector 67,2.32,3.0,4.0,old,1764.0,1.0,1.0,1
0,sector 37d,1.17,2.0,2.0,new,1276.0,0.0,0.0,1
0,sector 79,1.4,2.0,2.0,new,1556.0,1.0,2.0,1
1,sector 26,8.9,4.0,4.0,old,2700.0,1.0,0.0,1
0,sector 108,1.5,3.0,4.0,new,2850.0,0.0,0.0,0
0,sector 70,1.1,2.0,2.0,new,1026.0,0.0,0.0,0
0,sector 85,2.15,3.0,5.0,new,2179.0,0.0,0.0,1
1,sector 26,15.0,4.0,4.0,old,4500.0,1.0,1.0,0
0,sector 79,1.25,2.0,2.0,new,1383.0,0.0,0.0,0
0,sector 102,1.4,3.0,3.0,new,1300.0,1.0,0.0,0
0,sector 49,1.95,3.0,3.0,old,1633.0,0.0,1.0,1
1,sector 109,6.0,4.0,5.0,new,2430.0,1.0,1.0,1
0,sector 110,2.25,4.0,4.0,new,2350.0,1.0,0.0,2
0,sector 95,0.2,1.0,1.0,new,407.0,0.0,0.0,1
0,sector 79,1.1,3.0,3.0,new,2167.0,0.0,1.0,1
0,sector 102,1.4,2.0,2.0,new,1286.0,0.0,0.0,1
1,sector 92,0.85,4.0,4.0,new,1743.0,0.0,0.0,0
0,sector 48,6.25,3.0,5.0,old,3200.0,1.0,1.0,0
1,sector 40,5.0,9.0,9.0,new,2367.0,0.0,1.0,1
0,gwal pahari,1.5,4.0,4.0,old,1850.0,0.0,0.0,1
0,sector 60,2.05,2.0,3.0,new,1520.0,0.0,1.0,2
0,sector 104,1.75,3.0,4.0,new,2072.0,1.0,0.0,1
0,sector 67,2.85,4.0,4.0,old,2127.0,1.0,1.0,1
0,sector 85,2.13,4.0,4.0,new,2600.0,0.0,0.0,0
0,sector 48,1.6,3.0,3.0,old,1700.0,0.0,1.0,1
0,sector 81,3.5,4.0,5.0,new,2577.0,1.0,2.0,2
0,sector 82a,1.59,3.0,3.0,new,1668.0,0.0,2.0,2
0,sector 107,0.9,2.0,2.0,new,1236.0,0.0,0.0,1
0,sector 90,1.3,3.0,3.0,new,1929.0,1.0,1.0,1
0,sector 52,1.85,3.0,3.0,old,2127.0,1.0,0.0,0
1,sector 24,11.0,8.0,11.0,old,5000.0,1.0,1.0,0
0,manesar,0.95,3.0,4.0,old,2232.0,1.0,0.0,1
0,sector 90,1.25,3.0,3.0,new,1640.0,0.0,0.0,2
0,sector 71,1.1,3.0,4.0,old,1631.0,1.0,0.0,0
1,sector 4,0.7,3.0,3.0,old,117.0,0.0,0.0,0
0,sector 92,1.18,4.0,4.0,new,2518.0,1.0,0.0,1
0,sector 102,2.15,3.0,4.0,new,1945.0,1.0,0.0,1
